PTO_num,TypeVoieImmeuble,NomVoieImmeuble,NumeroVoieImmeuble,BatimentImmeuble,BatimentImmeuble2,EtatImmeuble,EtatImmeuble2,NbreLgts,Type,RefPM,IPE_X,IPE_Y,PARCELLE,WSG84_LONG,WSG84_LAT
LI-3130-0AG0,ALL,"DES CASCATELLES ",120,A,,DEPLOYE,DEPLOYE,6,IMMEUBLE,NRO_01313_00010,937084.64248685,6577090.6971868,AN0198,46.25209152,6.0782657
LI-3130-0AQY,ALL,"DES CASCATELLES ",120,A,,DEPLOYE,DEPLOYE,6,IMMEUBLE,NRO_01313_00010,937084.64248685,6577090.6971868,AN0198,46.25209152,6.0782657
LI-3130-03NA,RUE,DE CHAPEAUROUGE,230,A,L'AMBASSADEUR,DEPLOYE,DEPLOYE,12,IMMEUBLE,NRO_01313_00010,936995.8387,6577192.7290,AN0205,46.25304076,6.077165455
LI-3130-04CW,RUE,DE CHAPEAUROUGE,230,A,L'AMBASSADEUR,DEPLOYE,DEPLOYE,12,IMMEUBLE,NRO_01313_00010,936995.8387,6577192.7290,AN0205,46.25304076,6.077165455
LI-3130-04E2,RUE,DE CHAPEAUROUGE,230,A,L'AMBASSADEUR,DEPLOYE,DEPLOYE,12,IMMEUBLE,NRO_01313_00010,936995.8387,6577192.7290,AN0205,46.25304076,6.077165455
LI-3130-04N2,RUE,DE CHAPEAUROUGE,230,A,L'AMBASSADEUR,DEPLOYE,DEPLOYE,12,IMMEUBLE,NRO_01313_00010,936995.8387,6577192.7290,AN0205,46.25304076,6.077165455
LI-3130-04QZ,RUE,DE CHAPEAUROUGE,230,A,L'AMBASSADEUR,DEPLOYE,DEPLOYE,12,IMMEUBLE,NRO_01313_00010,936995.8387,6577192.7290,AN0205,46.25304076,6.077165455
LI-3130-04T3,RUE,DE CHAPEAUROUGE,230,A,L'AMBASSADEUR,DEPLOYE,DEPLOYE,12,IMMEUBLE,NRO_01313_00010,936995.8387,6577192.7290,AN0205,46.25304076,6.077165455
LI-3130-04VG,RUE,DE CHAPEAUROUGE,230,A,L'AMBASSADEUR,DEPLOYE,DEPLOYE,12,IMMEUBLE,NRO_01313_00010,936995.8387,6577192.7290,AN0205,46.25304076,6.077165455
LI-3130-08ZR,RUE,DE CHAPEAUROUGE,230,A,L'AMBASSADEUR,DEPLOYE,DEPLOYE,12,IMMEUBLE,NRO_01313_00010,936995.8387,6577192.7290,AN0205,46.25304076,6.077165455
LI-3130-09SH,RUE,DE CHAPEAUROUGE,230,A,L'AMBASSADEUR,DEPLOYE,DEPLOYE,12,IMMEUBLE,NRO_01313_00010,936995.8387,6577192.7290,AN0205,46.25304076,6.077165455
LI-3130-09SS,RUE,DE CHAPEAUROUGE,230,A,L'AMBASSADEUR,DEPLOYE,DEPLOYE,12,IMMEUBLE,NRO_01313_00010,936995.8387,6577192.7290,AN0205,46.25304076,6.077165455
LI-3130-09VH,RUE,DE CHAPEAUROUGE,230,A,L'AMBASSADEUR,DEPLOYE,DEPLOYE,12,IMMEUBLE,NRO_01313_00010,936995.8387,6577192.7290,AN0205,46.25304076,6.077165455
LI-3130-0A2A,RUE,DE CHAPEAUROUGE,230,A,L'AMBASSADEUR,DEPLOYE,DEPLOYE,12,IMMEUBLE,NRO_01313_00010,936995.8387,6577192.7290,AN0205,46.25304076,6.077165455
LI-3130-0A8C,RUE,DE CHAPEAUROUGE,230,A,L'AMBASSADEUR,DEPLOYE,DEPLOYE,12,IMMEUBLE,NRO_01313_00010,936995.8387,6577192.7290,AN0205,46.25304076,6.077165455
LI-3130-0AF6,RUE,DE CHAPEAUROUGE,230,A,L'AMBASSADEUR,DEPLOYE,DEPLOYE,12,IMMEUBLE,NRO_01313_00010,936995.8387,6577192.7290,AN0205,46.25304076,6.077165455
LI-3130-0AF8,RUE,DE CHAPEAUROUGE,230,A,L'AMBASSADEUR,DEPLOYE,DEPLOYE,12,IMMEUBLE,NRO_01313_00010,936995.8387,6577192.7290,AN0205,46.25304076,6.077165455
LI-3130-0AJ3,RUE,DE CHAPEAUROUGE,230,A,L'AMBASSADEUR,DEPLOYE,DEPLOYE,12,IMMEUBLE,NRO_01313_00010,936995.8387,6577192.7290,AN0205,46.25304076,6.077165455
LI-3130-0AJS,RUE,DE CHAPEAUROUGE,230,A,L'AMBASSADEUR,DEPLOYE,DEPLOYE,12,IMMEUBLE,NRO_01313_00010,936995.8387,6577192.7290,AN0205,46.25304076,6.077165455
LI-3130-001T,ALL,DES CASCATELLES,30,B,B,DEPLOYE,DEPLOYE,17,IMMEUBLE,NRO_01313_00010,937040,6577190,AN0206,46.25300071,6.077736886
LI-3130-002D,ALL,DES CASCATELLES,30,B,B,DEPLOYE,DEPLOYE,17,IMMEUBLE,NRO_01313_00010,937040,6577190,AN0206,46.25300071,6.077736886
LI-3130-03JY,ALL,DES CASCATELLES,30,B,B,DEPLOYE,DEPLOYE,17,IMMEUBLE,NRO_01313_00010,937040,6577190,AN0206,46.25300071,6.077736886
LI-3130-03KT,ALL,DES CASCATELLES,30,B,B,DEPLOYE,DEPLOYE,17,IMMEUBLE,NRO_01313_00010,937040,6577190,AN0206,46.25300071,6.077736886
LI-3130-03VU,ALL,DES CASCATELLES,30,B,B,DEPLOYE,DEPLOYE,17,IMMEUBLE,NRO_01313_00010,937040,6577190,AN0206,46.25300071,6.077736886
LI-3130-04KS,ALL,DES CASCATELLES,30,B,B,DEPLOYE,DEPLOYE,17,IMMEUBLE,NRO_01313_00010,937040,6577190,AN0206,46.25300071,6.077736886
LI-3130-04P6,ALL,DES CASCATELLES,30,B,B,DEPLOYE,DEPLOYE,17,IMMEUBLE,NRO_01313_00010,937040,6577190,AN0206,46.25300071,6.077736886
LI-3130-04YY,ALL,DES CASCATELLES,30,B,B,DEPLOYE,DEPLOYE,17,IMMEUBLE,NRO_01313_00010,937040,6577190,AN0206,46.25300071,6.077736886
LI-3130-052R,ALL,DES CASCATELLES,30,B,B,DEPLOYE,DEPLOYE,17,IMMEUBLE,NRO_01313_00010,937040,6577190,AN0206,46.25300071,6.077736886
LI-3130-052X,ALL,DES CASCATELLES,30,B,B,DEPLOYE,DEPLOYE,17,IMMEUBLE,NRO_01313_00010,937040,6577190,AN0206,46.25300071,6.077736886
LI-3130-05PR,ALL,DES CASCATELLES,30,B,B,DEPLOYE,DEPLOYE,17,IMMEUBLE,NRO_01313_00010,937040,6577190,AN0206,46.25300071,6.077736886
LI-3130-05PT,ALL,DES CASCATELLES,30,B,B,DEPLOYE,DEPLOYE,17,IMMEUBLE,NRO_01313_00010,937040,6577190,AN0206,46.25300071,6.077736886
LI-3130-05PU,ALL,DES CASCATELLES,30,B,B,DEPLOYE,DEPLOYE,17,IMMEUBLE,NRO_01313_00010,937040,6577190,AN0206,46.25300071,6.077736886
LI-3130-078C,ALL,DES CASCATELLES,30,B,B,DEPLOYE,DEPLOYE,17,IMMEUBLE,NRO_01313_00010,937040,6577190,AN0206,46.25300071,6.077736886
LI-3130-07B0,ALL,DES CASCATELLES,30,B,B,DEPLOYE,DEPLOYE,17,IMMEUBLE,NRO_01313_00010,937040,6577190,AN0206,46.25300071,6.077736886
LI-3130-07Y0,ALL,DES CASCATELLES,30,B,B,DEPLOYE,DEPLOYE,17,IMMEUBLE,NRO_01313_00010,937040,6577190,AN0206,46.25300071,6.077736886
LI-3130-07Y5,ALL,DES CASCATELLES,30,B,B,DEPLOYE,DEPLOYE,17,IMMEUBLE,NRO_01313_00010,937040,6577190,AN0206,46.25300071,6.077736886
LI-3130-0895,ALL,DES CASCATELLES,30,B,B,DEPLOYE,DEPLOYE,17,IMMEUBLE,NRO_01313_00010,937040,6577190,AN0206,46.25300071,6.077736886
LI-3130-089X,ALL,DES CASCATELLES,30,B,B,DEPLOYE,DEPLOYE,17,IMMEUBLE,NRO_01313_00010,937040,6577190,AN0206,46.25300071,6.077736886
LI-3130-08V4,ALL,DES CASCATELLES,30,B,B,DEPLOYE,DEPLOYE,17,IMMEUBLE,NRO_01313_00010,937040,6577190,AN0206,46.25300071,6.077736886
LI-3130-09MG,ALL,DES CASCATELLES,30,B,B,DEPLOYE,DEPLOYE,17,IMMEUBLE,NRO_01313_00010,937040,6577190,AN0206,46.25300071,6.077736886
LI-3130-0A5Q,ALL,DES CASCATELLES,30,B,B,DEPLOYE,DEPLOYE,17,IMMEUBLE,NRO_01313_00010,937040,6577190,AN0206,46.25300071,6.077736886
LI-3130-0A8H,ALL,DES CASCATELLES,30,B,B,DEPLOYE,DEPLOYE,17,IMMEUBLE,NRO_01313_00010,937040,6577190,AN0206,46.25300071,6.077736886
LI-3130-0AF5,ALL,DES CASCATELLES,30,B,B,DEPLOYE,DEPLOYE,17,IMMEUBLE,NRO_01313_00010,937040,6577190,AN0206,46.25300071,6.077736886
LI-3130-0AF7,ALL,DES CASCATELLES,30,B,B,DEPLOYE,DEPLOYE,17,IMMEUBLE,NRO_01313_00010,937040,6577190,AN0206,46.25300071,6.077736886
LI-3130-04DC,ALL,DES CASCATELLES,31,A,A,DEPLOYE,DEPLOYE,18,IMMEUBLE,NRO_01313_00010,937074,6577207,AN0206,46.25314174,6.078186497
LI-3130-04DK,ALL,DES CASCATELLES,31,A,A,DEPLOYE,DEPLOYE,18,IMMEUBLE,NRO_01313_00010,937074,6577207,AN0206,46.25314174,6.078186497
LI-3130-04PG,ALL,DES CASCATELLES,31,A,A,DEPLOYE,DEPLOYE,18,IMMEUBLE,NRO_01313_00010,937074,6577207,AN0206,46.25314174,6.078186497
LI-3130-0521,ALL,DES CASCATELLES,31,A,A,DEPLOYE,DEPLOYE,18,IMMEUBLE,NRO_01313_00010,937074,6577207,AN0206,46.25314174,6.078186497
LI-3130-0523,ALL,DES CASCATELLES,31,A,A,DEPLOYE,DEPLOYE,18,IMMEUBLE,NRO_01313_00010,937074,6577207,AN0206,46.25314174,6.078186497
LI-3130-05DM,ALL,DES CASCATELLES,31,A,A,DEPLOYE,DEPLOYE,18,IMMEUBLE,NRO_01313_00010,937074,6577207,AN0206,46.25314174,6.078186497
LI-3130-05Q4,ALL,DES CASCATELLES,31,A,A,DEPLOYE,DEPLOYE,18,IMMEUBLE,NRO_01313_00010,937074,6577207,AN0206,46.25314174,6.078186497
LI-3130-05QC,ALL,DES CASCATELLES,31,A,A,DEPLOYE,DEPLOYE,18,IMMEUBLE,NRO_01313_00010,937074,6577207,AN0206,46.25314174,6.078186497
LI-3130-078N,ALL,DES CASCATELLES,31,A,A,DEPLOYE,DEPLOYE,18,IMMEUBLE,NRO_01313_00010,937074,6577207,AN0206,46.25314174,6.078186497
LI-3130-07UP,ALL,DES CASCATELLES,31,A,A,DEPLOYE,DEPLOYE,18,IMMEUBLE,NRO_01313_00010,937074,6577207,AN0206,46.25314174,6.078186497
LI-3130-088R,ALL,DES CASCATELLES,31,A,A,DEPLOYE,DEPLOYE,18,IMMEUBLE,NRO_01313_00010,937074,6577207,AN0206,46.25314174,6.078186497
LI-3130-08EZ,ALL,DES CASCATELLES,31,A,A,DEPLOYE,DEPLOYE,18,IMMEUBLE,NRO_01313_00010,937074,6577207,AN0206,46.25314174,6.078186497
LI-3130-08YX,ALL,DES CASCATELLES,31,A,A,DEPLOYE,DEPLOYE,18,IMMEUBLE,NRO_01313_00010,937074,6577207,AN0206,46.25314174,6.078186497
LI-3130-099G,ALL,DES CASCATELLES,31,A,A,DEPLOYE,DEPLOYE,18,IMMEUBLE,NRO_01313_00010,937074,6577207,AN0206,46.25314174,6.078186497
LI-3130-09BS,ALL,DES CASCATELLES,31,A,A,DEPLOYE,DEPLOYE,18,IMMEUBLE,NRO_01313_00010,937074,6577207,AN0206,46.25314174,6.078186497
LI-3130-09DQ,ALL,DES CASCATELLES,31,A,A,DEPLOYE,DEPLOYE,18,IMMEUBLE,NRO_01313_00010,937074,6577207,AN0206,46.25314174,6.078186497
LI-3130-09X8,ALL,DES CASCATELLES,31,A,A,DEPLOYE,DEPLOYE,18,IMMEUBLE,NRO_01313_00010,937074,6577207,AN0206,46.25314174,6.078186497
LI-3130-0AF3,ALL,DES CASCATELLES,31,A,A,DEPLOYE,DEPLOYE,18,IMMEUBLE,NRO_01313_00010,937074,6577207,AN0206,46.25314174,6.078186497
LI-3130-0AFK,ALL,DES CASCATELLES,31,A,A,DEPLOYE,DEPLOYE,18,IMMEUBLE,NRO_01313_00010,937074,6577207,AN0206,46.25314174,6.078186497
LI-3130-0AJT,ALL,DES CASCATELLES,31,A,A,DEPLOYE,DEPLOYE,18,IMMEUBLE,NRO_01313_00010,937074,6577207,AN0206,46.25314174,6.078186497
LI-3130-0AN4,ALL,DES CASCATELLES,31,A,A,DEPLOYE,DEPLOYE,18,IMMEUBLE,NRO_01313_00010,937074,6577207,AN0206,46.25314174,6.078186497
,RTE,"DE LA FONTAINE ",315,A,,DEPLOYE,DEPLOYE,9,IMMEUBLE,NRO_01313_00010,937008.66790064,6577220.7302890,AN0210,46.25328821,6.077346023
,RTE,"DE LA FONTAINE ",315,A,,DEPLOYE,DEPLOYE,9,IMMEUBLE,NRO_01313_00010,937008.66790064,6577220.7302890,AN0210,46.25328821,6.077346023
LI-3130-04N4,RTE,"DE LA FONTAINE ",315,A,,DEPLOYE,DEPLOYE,9,IMMEUBLE,NRO_01313_00010,937008.66790064,6577220.7302890,AN0210,46.25328821,6.077346023
LI-3130-04WD,RTE,"DE LA FONTAINE ",315,A,,DEPLOYE,DEPLOYE,9,IMMEUBLE,NRO_01313_00010,937008.66790064,6577220.7302890,AN0210,46.25328821,6.077346023
LI-3130-089Y,RTE,"DE LA FONTAINE ",315,A,,DEPLOYE,DEPLOYE,9,IMMEUBLE,NRO_01313_00010,937008.66790064,6577220.7302890,AN0210,46.25328821,6.077346023
LI-3130-090E,RTE,"DE LA FONTAINE ",315,A,,DEPLOYE,DEPLOYE,9,IMMEUBLE,NRO_01313_00010,937008.66790064,6577220.7302890,AN0210,46.25328821,6.077346023
LI-3130-094R,RTE,"DE LA FONTAINE ",315,A,,DEPLOYE,DEPLOYE,9,IMMEUBLE,NRO_01313_00010,937008.66790064,6577220.7302890,AN0210,46.25328821,6.077346023
LI-3130-09E1,RTE,"DE LA FONTAINE ",315,A,,DEPLOYE,DEPLOYE,9,IMMEUBLE,NRO_01313_00010,937008.66790064,6577220.7302890,AN0210,46.25328821,6.077346023
LI-3130-0AF2,RTE,"DE LA FONTAINE ",315,A,,DEPLOYE,DEPLOYE,9,IMMEUBLE,NRO_01313_00010,937008.66790064,6577220.7302890,AN0210,46.25328821,6.077346023
LI-3130-0AFM,RTE,"DE LA FONTAINE ",315,A,,DEPLOYE,DEPLOYE,9,IMMEUBLE,NRO_01313_00010,937008.66790064,6577220.7302890,AN0210,46.25328821,6.077346023
,IMP,DES COUDRIERS,78,A,,DEPLOYE,CIBLE,1,PAVILLON,NRO_01313_00010,937190.76298166,6577115.8072860,AN0216,46.25228021,6.079654863
,IMP,DES COUDRIERS,76,B,,DEPLOYE,CIBLE,1,PAVILLON,NRO_01313_00010,937202.55295436,6577113.9353205,AN0217,46.25225923,6.07980684
,RUE,DE CHAPEAUROUGE,70,B,,DEPLOYE,CIBLE,1,PROFESSIONNEL,NRO_01313_00010,937119.9411,6577205.8654,AN0222,46.25311541,6.078781821
,RUE,"DE CHAPEAUROUGE ",100,B,,DEPLOYE,EN COURS DE DEPLOIEMENT,10,IMMEUBLE,NRO_01313_00010,937091.52613768,6577226.9653249,AN0223,46.25331524,6.078423928
,RUE,"DE CHAPEAUROUGE ",100,B,,DEPLOYE,EN COURS DE DEPLOIEMENT,10,IMMEUBLE,NRO_01313_00010,937091.52613768,6577226.9653249,AN0223,46.25331524,6.078423928
,RUE,"DE CHAPEAUROUGE ",100,B,,DEPLOYE,EN COURS DE DEPLOIEMENT,10,IMMEUBLE,NRO_01313_00010,937091.52613768,6577226.9653249,AN0223,46.25331524,6.078423928
,RUE,"DE CHAPEAUROUGE ",100,B,,DEPLOYE,EN COURS DE DEPLOIEMENT,10,IMMEUBLE,NRO_01313_00010,937091.52613768,6577226.9653249,AN0223,46.25331524,6.078423928
,RUE,"DE CHAPEAUROUGE ",100,B,,DEPLOYE,EN COURS DE DEPLOIEMENT,10,IMMEUBLE,NRO_01313_00010,937091.52613768,6577226.9653249,AN0223,46.25331524,6.078423928
,RUE,"DE CHAPEAUROUGE ",100,B,,DEPLOYE,EN COURS DE DEPLOIEMENT,10,IMMEUBLE,NRO_01313_00010,937091.52613768,6577226.9653249,AN0223,46.25331524,6.078423928
,RUE,"DE CHAPEAUROUGE ",100,B,,DEPLOYE,EN COURS DE DEPLOIEMENT,10,IMMEUBLE,NRO_01313_00010,937091.52613768,6577226.9653249,AN0223,46.25331524,6.078423928
,RUE,"DE CHAPEAUROUGE ",100,B,,DEPLOYE,EN COURS DE DEPLOIEMENT,10,IMMEUBLE,NRO_01313_00010,937091.52613768,6577226.9653249,AN0223,46.25331524,6.078423928
,RUE,"DE CHAPEAUROUGE ",100,B,,DEPLOYE,EN COURS DE DEPLOIEMENT,10,IMMEUBLE,NRO_01313_00010,937091.52613768,6577226.9653249,AN0223,46.25331524,6.078423928
LI-3130-04EC,RUE,"DE CHAPEAUROUGE ",100,B,,DEPLOYE,EN COURS DE DEPLOIEMENT,10,IMMEUBLE,NRO_01313_00010,937091.52613768,6577226.9653249,AN0223,46.25331524,6.078423928
LI-3130-09B7,RUE,"DE CHAPEAUROUGE ",100,B,,DEPLOYE,EN COURS DE DEPLOIEMENT,10,IMMEUBLE,NRO_01313_00010,937091.52613768,6577226.9653249,AN0223,46.25331524,6.078423928
LI-3130-04V7,RUE,DE CHAPEAUROUGE,100,B,,ABANDONNE,CIBLE,2,PROFESSIONNEL,NRO_01313_00010,937103.74408760,6577225.4243222,AN0223,46.25329709,6.078581627
,RUE,"DE CHAPEAUROUGE ",78,A,,DEPLOYE,DEPLOYE,15,IMMEUBLE,NRO_01313_00010,937114.42103482,6577231.1480464,AN0223,46.25334484,6.078723013
LI-3130-0012,RUE,"DE CHAPEAUROUGE ",78,A,,DEPLOYE,DEPLOYE,15,IMMEUBLE,NRO_01313_00010,937114.42103482,6577231.1480464,AN0223,46.25334484,6.078723013
LI-3130-03KB,RUE,"DE CHAPEAUROUGE ",78,A,,DEPLOYE,DEPLOYE,15,IMMEUBLE,NRO_01313_00010,937114.42103482,6577231.1480464,AN0223,46.25334484,6.078723013
LI-3130-03U3,RUE,"DE CHAPEAUROUGE ",78,A,,DEPLOYE,DEPLOYE,15,IMMEUBLE,NRO_01313_00010,937114.42103482,6577231.1480464,AN0223,46.25334484,6.078723013
LI-3130-03WQ,RUE,"DE CHAPEAUROUGE ",78,A,,DEPLOYE,DEPLOYE,15,IMMEUBLE,NRO_01313_00010,937114.42103482,6577231.1480464,AN0223,46.25334484,6.078723013
LI-3130-04CX,RUE,"DE CHAPEAUROUGE ",78,A,,DEPLOYE,DEPLOYE,15,IMMEUBLE,NRO_01313_00010,937114.42103482,6577231.1480464,AN0223,46.25334484,6.078723013
LI-3130-04WG,RUE,"DE CHAPEAUROUGE ",78,A,,DEPLOYE,DEPLOYE,15,IMMEUBLE,NRO_01313_00010,937114.42103482,6577231.1480464,AN0223,46.25334484,6.078723013
LI-3130-04ZQ,RUE,"DE CHAPEAUROUGE ",78,A,,DEPLOYE,DEPLOYE,15,IMMEUBLE,NRO_01313_00010,937114.42103482,6577231.1480464,AN0223,46.25334484,6.078723013
LI-3130-077K,RUE,"DE CHAPEAUROUGE ",78,A,,DEPLOYE,DEPLOYE,15,IMMEUBLE,NRO_01313_00010,937114.42103482,6577231.1480464,AN0223,46.25334484,6.078723013
LI-3130-082T,RUE,"DE CHAPEAUROUGE ",78,A,,DEPLOYE,DEPLOYE,15,IMMEUBLE,NRO_01313_00010,937114.42103482,6577231.1480464,AN0223,46.25334484,6.078723013
LI-3130-083D,RUE,"DE CHAPEAUROUGE ",78,A,,DEPLOYE,DEPLOYE,15,IMMEUBLE,NRO_01313_00010,937114.42103482,6577231.1480464,AN0223,46.25334484,6.078723013
LI-3130-083N,RUE,"DE CHAPEAUROUGE ",78,A,,DEPLOYE,DEPLOYE,15,IMMEUBLE,NRO_01313_00010,937114.42103482,6577231.1480464,AN0223,46.25334484,6.078723013
LI-3130-084G,RUE,"DE CHAPEAUROUGE ",78,A,,DEPLOYE,DEPLOYE,15,IMMEUBLE,NRO_01313_00010,937114.42103482,6577231.1480464,AN0223,46.25334484,6.078723013
LI-3130-084H,RUE,"DE CHAPEAUROUGE ",78,A,,DEPLOYE,DEPLOYE,15,IMMEUBLE,NRO_01313_00010,937114.42103482,6577231.1480464,AN0223,46.25334484,6.078723013
LI-3130-08AK,RUE,"DE CHAPEAUROUGE ",78,A,,DEPLOYE,DEPLOYE,15,IMMEUBLE,NRO_01313_00010,937114.42103482,6577231.1480464,AN0223,46.25334484,6.078723013
LI-3130-08BW,RUE,"DE CHAPEAUROUGE ",78,A,,DEPLOYE,DEPLOYE,15,IMMEUBLE,NRO_01313_00010,937114.42103482,6577231.1480464,AN0223,46.25334484,6.078723013
LI-3130-09EA,RUE,"DE CHAPEAUROUGE ",78,A,,DEPLOYE,DEPLOYE,15,IMMEUBLE,NRO_01313_00010,937114.42103482,6577231.1480464,AN0223,46.25334484,6.078723013
LI-3130-09US,RUE,"DE CHAPEAUROUGE ",78,A,,DEPLOYE,DEPLOYE,15,IMMEUBLE,NRO_01313_00010,937114.42103482,6577231.1480464,AN0223,46.25334484,6.078723013
LI-3130-0ANT,RUE,"DE CHAPEAUROUGE ",78,A,,DEPLOYE,DEPLOYE,15,IMMEUBLE,NRO_01313_00010,937114.42103482,6577231.1480464,AN0223,46.25334484,6.078723013
LI-3130-0APC,RUE,"DE CHAPEAUROUGE ",78,A,,DEPLOYE,DEPLOYE,15,IMMEUBLE,NRO_01313_00010,937114.42103482,6577231.1480464,AN0223,46.25334484,6.078723013
LI-3130-000Y,RUE,DE CHAPEAUROUGE,195,A,LES BALCONS DE GENEVE - BAT A,DEPLOYE,DEPLOYE,18,IMMEUBLE,NRO_01313_00010,937037,6577151,AN0236,46.25265084,6.077678247
LI-3130-03MH,RUE,DE CHAPEAUROUGE,195,A,LES BALCONS DE GENEVE - BAT A,DEPLOYE,DEPLOYE,18,IMMEUBLE,NRO_01313_00010,937037,6577151,AN0236,46.25265084,6.077678247
LI-3130-03MJ,RUE,DE CHAPEAUROUGE,195,A,LES BALCONS DE GENEVE - BAT A,DEPLOYE,DEPLOYE,18,IMMEUBLE,NRO_01313_00010,937037,6577151,AN0236,46.25265084,6.077678247
LI-3130-03Q1,RUE,DE CHAPEAUROUGE,195,A,LES BALCONS DE GENEVE - BAT A,DEPLOYE,DEPLOYE,18,IMMEUBLE,NRO_01313_00010,937037,6577151,AN0236,46.25265084,6.077678247
LI-3130-04DN,RUE,DE CHAPEAUROUGE,195,A,LES BALCONS DE GENEVE - BAT A,DEPLOYE,DEPLOYE,18,IMMEUBLE,NRO_01313_00010,937037,6577151,AN0236,46.25265084,6.077678247
LI-3130-04F0,RUE,DE CHAPEAUROUGE,195,A,LES BALCONS DE GENEVE - BAT A,DEPLOYE,DEPLOYE,18,IMMEUBLE,NRO_01313_00010,937037,6577151,AN0236,46.25265084,6.077678247
LI-3130-04TP,RUE,DE CHAPEAUROUGE,195,A,LES BALCONS DE GENEVE - BAT A,DEPLOYE,DEPLOYE,18,IMMEUBLE,NRO_01313_00010,937037,6577151,AN0236,46.25265084,6.077678247
LI-3130-04W3,RUE,DE CHAPEAUROUGE,195,A,LES BALCONS DE GENEVE - BAT A,DEPLOYE,DEPLOYE,18,IMMEUBLE,NRO_01313_00010,937037,6577151,AN0236,46.25265084,6.077678247
LI-3130-04ZH,RUE,DE CHAPEAUROUGE,195,A,LES BALCONS DE GENEVE - BAT A,DEPLOYE,DEPLOYE,18,IMMEUBLE,NRO_01313_00010,937037,6577151,AN0236,46.25265084,6.077678247
LI-3130-050D,RUE,DE CHAPEAUROUGE,195,A,LES BALCONS DE GENEVE - BAT A,DEPLOYE,DEPLOYE,18,IMMEUBLE,NRO_01313_00010,937037,6577151,AN0236,46.25265084,6.077678247
LI-3130-050X,RUE,DE CHAPEAUROUGE,195,A,LES BALCONS DE GENEVE - BAT A,DEPLOYE,DEPLOYE,18,IMMEUBLE,NRO_01313_00010,937037,6577151,AN0236,46.25265084,6.077678247
LI-3130-05FZ,RUE,DE CHAPEAUROUGE,195,A,LES BALCONS DE GENEVE - BAT A,DEPLOYE,DEPLOYE,18,IMMEUBLE,NRO_01313_00010,937037,6577151,AN0236,46.25265084,6.077678247
LI-3130-078P,RUE,DE CHAPEAUROUGE,195,A,LES BALCONS DE GENEVE - BAT A,DEPLOYE,DEPLOYE,18,IMMEUBLE,NRO_01313_00010,937037,6577151,AN0236,46.25265084,6.077678247
LI-3130-078V,RUE,DE CHAPEAUROUGE,195,A,LES BALCONS DE GENEVE - BAT A,DEPLOYE,DEPLOYE,18,IMMEUBLE,NRO_01313_00010,937037,6577151,AN0236,46.25265084,6.077678247
LI-3130-07A5,RUE,DE CHAPEAUROUGE,195,A,LES BALCONS DE GENEVE - BAT A,DEPLOYE,DEPLOYE,18,IMMEUBLE,NRO_01313_00010,937037,6577151,AN0236,46.25265084,6.077678247
LI-3130-07AW,RUE,DE CHAPEAUROUGE,195,A,LES BALCONS DE GENEVE - BAT A,DEPLOYE,DEPLOYE,18,IMMEUBLE,NRO_01313_00010,937037,6577151,AN0236,46.25265084,6.077678247
LI-3130-082B,RUE,DE CHAPEAUROUGE,195,A,LES BALCONS DE GENEVE - BAT A,DEPLOYE,DEPLOYE,18,IMMEUBLE,NRO_01313_00010,937037,6577151,AN0236,46.25265084,6.077678247
LI-3130-08SV,RUE,DE CHAPEAUROUGE,195,A,LES BALCONS DE GENEVE - BAT A,DEPLOYE,DEPLOYE,18,IMMEUBLE,NRO_01313_00010,937037,6577151,AN0236,46.25265084,6.077678247
LI-3130-08WE,RUE,DE CHAPEAUROUGE,195,A,LES BALCONS DE GENEVE - BAT A,DEPLOYE,DEPLOYE,18,IMMEUBLE,NRO_01313_00010,937037,6577151,AN0236,46.25265084,6.077678247
LI-3130-0960,RUE,DE CHAPEAUROUGE,195,A,LES BALCONS DE GENEVE - BAT A,DEPLOYE,DEPLOYE,18,IMMEUBLE,NRO_01313_00010,937037,6577151,AN0236,46.25265084,6.077678247
LI-3130-09GU,RUE,DE CHAPEAUROUGE,195,A,LES BALCONS DE GENEVE - BAT A,DEPLOYE,DEPLOYE,18,IMMEUBLE,NRO_01313_00010,937037,6577151,AN0236,46.25265084,6.077678247
LI-3130-0AFH,RUE,DE CHAPEAUROUGE,195,A,LES BALCONS DE GENEVE - BAT A,DEPLOYE,DEPLOYE,18,IMMEUBLE,NRO_01313_00010,937037,6577151,AN0236,46.25265084,6.077678247
,RUE,DE CHAPEAUROUGE,221,B,LES BALCONS DE GENEVE - BAT B,DEPLOYE,DEPLOYE,18,IMMEUBLE,NRO_01313_00010,937005,6577158,AN0236,46.25272506,6.077266721
LI-3130-002B,RUE,DE CHAPEAUROUGE,221,B,LES BALCONS DE GENEVE - BAT B,DEPLOYE,DEPLOYE,18,IMMEUBLE,NRO_01313_00010,937005,6577158,AN0236,46.25272506,6.077266721
LI-3130-03K6,RUE,DE CHAPEAUROUGE,221,B,LES BALCONS DE GENEVE - BAT B,DEPLOYE,DEPLOYE,18,IMMEUBLE,NRO_01313_00010,937005,6577158,AN0236,46.25272506,6.077266721
LI-3130-03QR,RUE,DE CHAPEAUROUGE,221,B,LES BALCONS DE GENEVE - BAT B,DEPLOYE,DEPLOYE,18,IMMEUBLE,NRO_01313_00010,937005,6577158,AN0236,46.25272506,6.077266721
